Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,6.547619053,3.830806085,3.516525747,-10.0612585,5.882352901,5.497075927,0.383795311,4.698385727,6.954475462,9.742033321,8.891039826,6.791346749,4.46514861,7.186736771,4.435446229,6.512698604,5.082062936,4.136142909,4.28773666,5.587843841,5.687477445,6.070628116,2.610779527,9.026614099,2.573570288,2.11331329,3.656856398,5.745767527,1.241387538,8.53825562,5.727016147,5.386962559,3.315076989,4.377203239,4.077538074,3.496118338,3.360406103,3.744574431,3.468664134,3.7,
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.639597855,0.668364743,-1.391078517,2.661103268,13.61649342,13.24903632,7.281549943,-1.923079168,5.882359893,0.479297978,16.21856363,6.231349008,2.300661571,7.175963618,6.08682381,4.997731243,4.918031369,9.745068027,4.39615374,0.406746413,-5.290119219,2.503453814,3.718709051,5.360304094,4.570982302,-0.214802518,1.625239182,3.177291278,1.344689707,5.692294494,8.730231829,-7.332978135,9.691840268,-10.24018173,16.72881759,7.316681511,3.792419099,3.89525363,3.042278091,1.576077837,-4.974963846,1.700000014,5.705639437,5.420497694,3.268725828,4.699999992,9.600000003,7.639736774,8.328110276,6.874065635,4.854055109,1.885799507,5.199999998,5.700000004,2.799999999,2.500000002,
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.597993999,6.421029609,7.338803527,5.358962909,7.684863475,7.816711026,3.857146492,7.977994642,4.888533653,5.98653863,5.753434907,9.381914532,11.71420245,8.309625735,0.801669982,11.56383629,7.756474315,6.652034722,9.349101415,7.444233707,6.941952381,5.940926805,6.250251454,7.761925329,-1.1222485,1.152508867,5.388645244,9.937724197,9.058481052,9.009649272,9.545464867,8.885115936,9.894946828,9.212042786,9.82908212,10.00270109,7.322742952,-7.359415381,6.137609886,8.858868086,0.517675306,5.390988339,5.788499277,6.783437723,5.332139139,5.584847075,9.427665099,3.319594256,-2.525825691,6.980956773,5.293791102,5.474385463,4.692919186,6.01216652,4.968785216,4.238951459,
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3812929,6.194842774,4.472806581,5.887627674,6.422113626,6.511055513,2.544236867,4.846716124,3.309846473,3.212949085,3.376900685,5.279956682,5.773247314,-0.09178278,0.015647645,5.367672249,4.486655109,5.390293259,3.240696715,0.010606301,2.691441163,-2.051445329,4.414883664,7.116722629,4.287434516,3.372653354,3.526994631,4.227174678,3.539011841,1.738315056,-0.281726825,3.290269169,2.737210892,4.080355075,2.715553042,3.584220108,4.46741129,4.395932358,4.729790999,4.19709157,1.054082395,1.902614268,2.709338241,3.717780301,3.330841835,2.663507098,1.806128838,-0.167110751,-2.793343635,2.583647534,1.749551283,2.174510945,1.754386567,2.389734137,2.432183774,1.601211033,
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.971449866,-0.398090837,-1.82345055,-0.236891479,0.464171329,4.767269788,3.553768941,0.813148866,1.858675131,2.047459978,8.165612481,7.189342559,-1.579539135,1.729879442,3.89901419,3.19132423,4.220100264,3.291585556,3.369278594,3.492183222,1.177948858,4.788661308,4.239794315,12.26954803,2.529262603,7.073175362,6.617094453,2.649811967,0.295971028,6.03924941,5.091338198,5.061682013,5.654360807,6.458809615,5.295222348,1.2,
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,-3.848577701,5.400791443,14.26255469,15.71631338,30.99928974,6.999215677,3.398499545,-11.19930863,12.7011152,6.499471805,2.299998218,1.899824279,9.800007197,-13.60000507,-0.399994551,-6.999999369,2.399992488,-1.99999757,1.799999233,4.500000498,-1.000003497,5.700002751,34.60000065,10.99999947,3.600001274,4.900028139,0.519994838,0.529794652,2.590186894,5.940031114,0.4498791,2.007152305,-3.200275506,0.900172502,2.100108842,,,,,,,,,,,,,,,,,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.546393037,10.27871349,9.428229321,0.13103989,6.919761819,-0.382497198,0.12286867,0.383494662,-5.485945812,3.055778922,5.679320644,-5.166272306,-17.04758357,8.77523805,-2.793193436,0.678203402,7.764581119,13.47261233,7.146996066,-2.232444691,0.608915239,1.6231022,-4.750943229,-16.825355,7.722543884,6.360026805,0.074556245,6.899121716,0.933929138,-1.284355381,2.504203274,-6.516444601,1.449437876,4.004561704,2.605755854,3.419093099,2.753965624,10.42226252,-0.568758332,-1.40950935,7.104340612,2.999122036,5.299999998,0.100000001,4.499999999,5.800000002,3.146570396,9.587673209,-0.712671174,8.369239798,2.31140022,11.81366328,5.268378734,7.049797948,3.605301605,4.999991929,
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.191795489,4.102992589,8.57861892,4.950488659,4.884976838,-4.250514188,-15.74362821,-1.248360246,24.19738395,25.00724193,14.23753156,3.36426203,5.392760484,11.16067455,-5.227747559,9.04235173,6.024117846,-5.764158392,6.759430935,4.204831047,-13.12788049,-1.05318606,-5.050451109,-2.021537569,8.3228297,-8.754176979,-10.75170014,7.542522025,6.467191144,12.76600917,-0.617850589,0.433725357,2.090377801,0.909763335,-0.307468969,4.993705537,2.802256439,2.715640179,0.474237575,5.318093381,4.411065196,3.784648183,10.35418456,33.73577503,3.444666813,8.210964859,6.828398348,6.270263697,6.934416004,7.839739477,4.887386611,4.279277314,5.394416311,6.309718253,2.652693623,-1.541056556,
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.400211918,11.69534898,9.943178187,11.11113587,9.00386112,3.301136398,6.969513825,1.342960053,6.237703907,1.353826591,3.304756499,2.220722892,6.417013974,14.19242509,-0.153246894,5.209454497,8.368480533,-7.838800375,-26.47878886,4.611732279,5.36329019,-0.816361919,4.613211627,-1.566093913,-4.081851488,-1.017309161,-0.706352941,-12.44982204,-1.697612729,-0.093064818,-0.190712403,0.385467121,-0.391138493,3.337611864,5.911907795,6.344268304,3.966650973,3.711681448,7.03597048,4.101590153,2.960843529,0.753938941,2.520732936,5.31217052,4.282398305,3.804864617,5.076352018,3.435716936,-3.292665159,4.410099117,6.316685535,6.496136471,4.927094134,4.785460136,4.852964348,4.702181079,
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.295546673,6.843507321,3.62462153,8.274903931,8.643094936,2.741104335,5.280014747,6.41613404,6.429449078,5.694795536,4.316980328,3.533874519,5.444223134,3.438717871,0.002028683,4.456309603,2.520440469,2.696246756,2.014166189,1.341914191,-0.783611592,-1.240756775,2.069958072,3.061679014,2.580179809,2.786975869,1.93124853,3.441218877,4.420118036,4.183222799,2.439134508,1.706070921,1.257552208,2.961092398,3.116035968,3.566719236,4.299867429,4.525415041,5.051693368,4.238763069,2.124264345,0.103629981,0.283922581,2.030706315,2.160366002,3.518636961,3.698473106,1.699060778,-3.767583537,1.402662177,1.663626344,-1.057037404,-0.1903392,1.419690296,1.951710982,2.141808733,
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.27333551,2.813945138,3.785043084,5.009650987,5.285608801,3.786513255,6.256079006,2.259875528,4.504611456,2.001392313,5.672449982,5.330597939,4.532960539,3.923026683,4.952034515,5.825551025,4.160767218,3.869332136,4.37251015,4.564618245,1.598265645,0.235335438,3.972771291,6.052445185,5.55331802,4.042325838,1.753376591,-0.255353833,1.038285106,1.932438873,3.084674239,3.574403305,2.845312158,5.055453525,4.153950576,5.027995443,5.284684789,2.624396901,2.013307554,3.205285075,2.085328038,1.437708805,0.919841882,3.959038034,2.624720536,2.395092468,2.929766043,0.384306042,-1.622533269,0.601886135,0.968780177,2.748817642,0.99870545,1.918819526,1.611027108,1.077979021,
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.908265969,1.910320034,1.895111643,7.532448553,-1.203189017,7.040643143,-1.571497498,0.675483464,4.463421601,2.575992126,-1.1953833,3.117800363,-0.476536268,6.333590373,1.456470708,4.39853618,3.016973441,4.40574139,2.368877794,-2.319394203,8.341974134,3.779374654,-2.977405858,9.681130015,6.144905238,4.565650545,1.695618265,7.696808711,4.329647934,4.635036347,6.368150403,4.106406612,3.849850022,8.216002709,3.468451883,5.328284175,5.048612536,3.016389482,4.412573271,6.199999988,4.799762644,0.120266897,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258,4.128877676,5.988984661,2.725272191,0.560614727,
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41929066,8.659698371,13.55082678,11.68452207,10.08655154,34.21498251,36.52409809,2.808191226,10.4,
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,0.317878777,2.191602346,1.283519429,4.65619869,0.929559374,3.492118028,4.793083634,1.61463031,2.706021421,0.941291989,-0.361515056,0.154356602,0.150575745,-1.088706103,1.109630816,6.396356526,5.13410853,4.735552254,3.627717349,2.035167461,0.81310681,5.454648478,2.903533358,3.446745774,4.66983749,4.557315977,3.947709732,3.301504908,2.80413966,2.887426896,-1.119512817,-0.304346043,1.527405275,2.270076783,2.245965409,2.449751486,3.404535318,2.431912842,3.94615232,
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.718933961,5.851968583,5.373118395,6.577184619,5.529971855,6.133732879,4.581832046,6.170697427,5.718956034,3.605336474,3.798461173,5.510816641,6.158452708,1.11496368,0.365851645,4.843301273,3.739818717,4.393442973,3.980509298,1.345990793,2.132496965,0.274024276,2.766389602,4.611155171,3.930802331,2.964296156,3.450911859,4.686337877,3.913263654,3.180925555,1.347266872,2.031746828,1.352403722,3.039883986,2.716010622,3.051580767,3.404137789,2.780199337,3.2397196,4.019272914,1.373971394,1.556738672,1.968893541,3.198922127,2.705916363,2.957312194,2.525302211,0.181752955,-3.54144028,2.889268793,1.795733739,1.241506862,1.408121762,1.946380213,2.253916447,1.733146218,
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,5.204463599,66.21908378,81.88779671,25.66616882,13.89509644,0.898225086,9.82522417,-14.25205786,11.49880648,24.43350274,20.54012292,1.00721833,-3.69353109,4.331741541,6.035444115,17.04707839,11.5698374,16.66667073,16.71159399,14.00719711,2.002159781,-3.440784158,5.964027641,11.75686184,-0.13042574,6.074078508,8.413883633,6.042960275,3.875774308,4.996819663,3.045940005,6.033512307,2.642337974,-0.124806894,5.401372717,4.482454096,-1.10056525,-2.668969447,1.292112564,2.49045836,5.372068299,4.452694304,8.199695813,6.112453761,4.803333796,-1.106912875,9.331575255,4.373319338,2.541561464,5.652702754,,
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.334284098,4.597852459,4.284055662,9.257695805,5.904596242,10.69707551,10.11544103,7.541423252,2.168023841,8.506820047,7.723148372,3.710006495,3.182228146,3.222176652,2.482015071,1.840970462,
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.987346419,4.482858627,8.688831518,7.569757449,10.41936582,5.789951801,5.400612597,7.233220925,5.507899634,11.35346172,0.468372549,0.813406405,7.064263857,3.540191713,4.211415631,5.15618959,3.947698287,8.048533619,3.758435569,10.21570404,7.920763572,6.5374868,6.778378339,5.065205605,7.592114699,5.501653664,6.452343025,7.62527878,4.959768894,4.458586815,5.061567755,7.705897823,1.757747697,3.737415552,4.96260915,4.846581284,1.014396014,2.550234295,3.660132744,4.260088012,1.982484032,3.224429973,4.846320935,7.368571359,7.667304271,6.177542036,4.832817277,1.701405465,2.831658519,1.606691959,2.74840255,3.50703342,4.396456633,4.674707981,4.712457804,5.741025215,
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.92659484,8.244736818,8.538788802,4.432130369,9.16003626,7.581401884,8.552931177,6.977388626,8.441389169,6.959226107,9.616137579,4.582812505,5.364310215,2.448319564,1.74091944,1.664461359,1.09402589,9.792643918,4.51475108,13.08448173,9.206809453,5.348456439,-4.491364346,2.709473773,4.942233651,3.567788228,-1.809055481,-13.37984378,1.562247005,8.098993006,9.419005745,8.20168056,5.455743573,2.850147171,1.751678689,4.07970309,6.460990304,7.341501476,3.917206597,2.715373497,0.574273068,2.229149521,4.205495762,7.522080093,7.191278852,8.652465799,11.98398545,8.611646134,1.598358809,5.767349873,11.80806624,9.229952302,6.624158955,6.053334058,5.777393473,4.882002835,
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.347096331,10.03529333,4.328249818,6.54786765,5.621733449,8.238920446,3.852564408,0.152237711,3.514458913,3.365946003,4.590539928,3.477535123,6.276934756,9.386834919,4.300863165,1.447110995,0.349063699,-2.642502979,4.090750574,5.943335398,5.552041815,-0.222723444,-10.4080858,3.608286538,2.061132066,9.425962361,9.726146431,-9.441273446,-12.31204145,-4.982563536,2.219259103,-0.540509125,5.243577008,12.30836618,7.411395047,2.798973079,6.476824421,-0.391537556,1.494910643,2.694371398,0.617892326,5.453528938,4.165023137,4.958203206,6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.354333038,3.251202425,3.882496839,
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.616579319,4.773121848,7.060487423,3.446982145,5.265810464,4.425994174,5.324150188,4.94541808,4.656358578,3.764604859,5.428631369,5.446791104,8.920646822,3.55811508,5.564773624,8.806630567,5.602055577,5.172103287,5.639675746,5.148911294,3.423269177,3.619327606,1.874616468,-7.323682584,-7.306608836,3.416782806,4.31163482,6.752544481,6.205311117,3.036966294,-0.578334651,0.33760303,2.116307179,4.387623341,4.678692219,5.845873472,5.185362276,-0.57672219,3.081926764,4.411212506,2.893992411,3.645898141,4.970363731,6.697636425,4.777663462,5.242953041,6.616668505,4.152757145,1.148330408,7.632263916,3.659755139,6.683810237,7.064032939,6.145298786,6.066548903,6.923897924,
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.40000049,-12.30004512,7.299994923,10.90004356,10.40001155,2.300001648,1.999949998,-5.399949781,-1.312929561,4.317386231,6.599552573,-6.348373557,6.946778711,1.257202724,-2.741852043,-0.053191489,-5.588078765,-9.075535513,3.285802852,5.042016807,3.2,-2.436323367,4.256526674,9.363091998,0.049776008,
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.18111172,6.374099317,4.07252177,8.570281528,10.26851981,5.813757985,4.070461474,4.35959025,8.273457947,10.84280577,6.295192572,5.643553369,6.529264831,2.610532599,-0.87988417,-3.38844861,0.834815597,8.549859336,1.832395513,-2.303451199,-0.274829571,0.352944288,3.223163065,-0.354726456,4.000190348,4.693057066,2.770494835,2.909240484,-1.419579885,-3.01216922,9.546897887,13.8490849,18.20228618,5.942109147,-3.312448872,7.733695867,-3.904389613,-3.769113351,1.855553847,-2.494841729,-0.121288758,-0.158900358,2.164102531,2.721175412,6.344796039,2.294466151,7.151762439,6.610958325,6.14148229,7.674331651,10.66932893,8.087543144,5.537412004,8.533901802,,,
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.015578801,2.514978621,3.738310309,5.292802061,6.951856621,6.056579517,6.45954984,4.614647522,4.642210704,4.559571179,1.248005438,2.041603894,3.562471549,5.135649521,3.493658515,6.179603987,7.034801987,4.249645295,2.820221932,3.606960459,5.016615962,1.60663717,1.390825533,3.282570093,3.844498822,2.678677124,
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,11.89120069,12.5818023,9.484090213,3.224282414,4.08145687,8.990150972,-0.263931246,7.50802867,4.728966521,-0.095070965,6.242707943,4.90391395,-4.105207885,1.203915766,-3.618495225,-0.380227488,4.690360319,-0.856601591,-0.326855745,3.569681689,2.690036081,10.31543287,-11.00405105,1.31477319,1.303735457,1.265353884,2.907134474,6.215645211,6.218987759,8.183640172,4.921504598,3.127327767,4.391008498,0.986877071,0.146077524,21.30304533,5.734129507,8.383717536,7.230610803,6.887303206,4.940271007,6.107334021,4.516138725,5.409437141,5.502187771,4.836536497,3.558946094,2.655483581,
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.041735944,8.323315527,8.651045167,7.06092447,9.204842574,7.499146556,6.223225202,5.180434229,9.375232938,8.397918277,6.365448203,7.173575141,6.344896205,2.917378252,-0.654565799,6.243087975,5.950680366,6.931947667,7.906824991,4.243464502,1.147948034,-1.556644198,-2.341973874,5.928686406,3.097441947,4.977367672,5.768998497,5.888373129,4.334952498,2.465790941,0.853720598,4.05933489,3.851927448,3.983003555,4.07519011,2.893448314,3.155515407,6.745681787,2.06636381,1.512452504,9.849452032,1.773267622,1.19291552,1.760917241,0.56859912,-0.889569195,-3.325701786,-1.798808345,-2.361113517,-2.612530288,-1.890463033,-2.772499076,-0.577342697,,,,
"Korea, Dem. People¡¯s Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.534903476,6.614447769,5.873702116,6.310747383,7.46898853,4.077909434,7.544482529,8.875509234,2.120741162,12.61260214,6.631652477,8.015696083,11.20067117,1.142860376,-4.347631134,6.90023106,5.602597326,2.815966107,5.638937352,4.589340044,1.618103493,2.135375362,-0.173113131,-1.879979601,2.807439601,4.140955711,6.381393824,7.489108131,6.440638872,3.950523301,4.368206462,1.089476471,-2.043276987,0.96483825,4.282780345,3.496684431,4.426210348,4.791771472,3.888213351,3.787494022,1.943304038,0.768797435,-0.934205163,1.811582453,0.766785017,1.553053265,2.492001896,0.199272251,-2.978104284,1.898691753,-1.826852906,-4.028256714,-1.130155829,0.893093762,1.594439277,1.398561546,
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.900285516,3.300258518,4.71029134,4.212477357,6.167974759,1.991503335,9.150367203,4.527073841,4.70115141,5.553425735,5.538151939,6.631297476,7.302812908,8.381525437,6.852444714,7.525949531,11.4940816,12.02872995,11.86214697,11.71214594,9.170458849,-1.397617717,-3.042617885,2.816599446,4.523135679,4.964835664,7.582304377,5.915372066,6.93520391,4.12328288,3.493650155,1.696428011,4.936359415,5.317919883,6.822807819,1.573789449,4.242511162,0.068035126,-1.366071238,-2.314146032,-0.834057908,-0.021401975,4.320749918,4.057419171,2.133486167,4.807120262,5.421622463,6.35911702,-3.965695886,13.09300368,4.342407086,-1.238968506,14.03627767,4.722333745,2.962236311,4.092569605,
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.118512026,1.215151515,14.66722553,14.33420366,8.280429322,-8.556183567,-9.310639083,-12.4891918,14.01586702,10.34306979,10.7987619,-3.900598328,6.590593544,6.079293361,8.662535255,8.099088919,12.4136354,6.284236374,2.217422213,-0.181891133,3.428732213,4.115658156,
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-2.652235605,-0.659706526,6.859206792,-2.354161096,6.218345673,-3.881080536,0.81074545,4.87601119,4.162149739,0.066518166,4.730312466,2.350616754,4.927737405,4.03788655,3.209000174,-1.128681012,2.01217694,4.457088988,-0.637708226,1.105094231,2.024661164,1.903502927,3.954434858,2.1624831,2.423283046,1.24995134,1.957096416,-1.451820695,2.99297054,3.983899752,2.137821827,3.408943308,3.787140389,4.048965199,2.898383362,
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.742961077,5.886857331,5.28265512,6.493614944,5.553802596,6.070238433,4.564217115,6.084999465,5.790456646,3.562593779,3.761531849,5.449322972,6.215870975,0.953102125,0.211726375,4.837177958,3.764307336,4.329726318,3.909643576,1.182291202,1.968211053,0.321927299,2.985167877,4.656036563,3.93728254,3.097093906,3.429446509,4.814883717,3.934284395,2.951369393,1.242182454,1.822384477,1.076836107,2.947807689,2.705403545,2.847137805,3.203453887,2.624635815,3.313583056,3.938258699,1.517275448,1.533279972,1.950145492,3.109516664,2.613596743,2.841614933,2.465986156,0.146736047,-3.594298303,2.799172596,1.568616133,1.095502966,1.266197225,1.790285742,1.941923711,1.639257337,
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,9.576578233,-4.739166615,14.93080214,-2.685941013,1.626711344,12.00240864,-4.695078729,7.802561119,18.0010489,-4.902702395,8.203616323,2.078992708,9.892559299,3.925924174,0.484901265,8.504729377,9.971638464,5.40631995,5.405686083,5.406543042,8.400003124,7.100004353,2.399998744,3.000001971,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898186617,7.182151741,3.719958636,19.21891532,7.492758506,26.17024568,17.98565679,17.66355638,11.95656114,19.59233153,13.37517641,4.687259177,4.410274619,3.978882147,3.551015687,2.230182575,
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.91821075,-8.767228452,1.528834497,3.93194273,7.138212933,3.86980367,-4.816146918,-2.087247178,-0.401527523,2.395094533,5.592002343,5.184192218,5.52427784,8.358591275,4.171914313,8.055560146,6.863757382,8.45898402,-7.06682807,-0.798465536,1.05629446,0.640965688,3.531603199,3.07630231,3.937968048,4.818209089,
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540341,-12.56975598,-4.143528406,-3.6,1.399999999,-5.299999999,6.4,9.999999999,5.091984231,4.743669897,7.295854331,7.175949192,6.376187027,8.153431973,8.535080209,5.247953532,-7.820885027,4.503725626,4.264176565,3.517941865,1.279453911,0.731458212,-2.828240813,-0.224910984,
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.297526048,11.33379837,-9.820444414,-12.46499268,7.009529255,7.008910823,6.91601751,7.013780928,11.00737015,6.001425245,1.206640702,0.263068272,3.438088136,1.409823571,-2.113825423,19.50457717,1.99410948,9.150840818,11.86990804,8.951612331,5.43619948,1.810846446,5.980349936,-4.240773281,4.402748336,5.472137486,-0.024036108,4.498824993,-0.036534274,-2.399291097,-2.514379654,5.872725234,-8.108691874,-50.2480671,35.22407831,12.74569576,13.84975249,8.858669496,4.270152934,8.357348703,8.510638298,13.18627451,2.208748376,7.415254237,9.388560158,9.231878832,7.692307692,11.15879828,6.287920574,7.291126103,7.787182588,8.840026924,4.700061843,7.619610159,8.873033297,5.931776172,
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.119448133,3.3265674,5.358463907,7.699576736,-0.951869087,1.015270462,6.373308009,4.394452597,5.901892449,5.727154261,0.774041698,-1.60202141,3.769436701,2.272671789,7.262389482,2.434242166,6.400846128,6.047591001,-2.989636769,6.495900934,6.352411746,3.770241783,6.74420345,4.162415,5.402333231,4.8099153,4.177742787,8.540889118,5.457043993,5.421383115,1.917860754,5.723234096,4.401762661,6.057471911,6.949289782,6.848424813,3.789237285,5.590601289,7.757079348,4.078419275,4.307813038,3.714093183,7.239132889,7.540877297,8.782437548,8.662637763,9.012357217,3.883391974,7.614176104,9.055463872,6.313662396,5.518441261,6.053610082,7.056051534,7.478664195,6.842196061,
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,6.037886549,58.64733065,20.51221675,22.93064025,24.17052854,16.22806527,-8.928614314,17.8209742,7.093359899,-5.219726067,11.91943156,5.652457601,1.943004458,-20.72988831,-16.05138621,-4.661451926,-9.794502265,17.01274626,-6.632496015,13.10931294,-0.503015881,15.19342589,15.00788025,3.987540164,-1.363741432,0.55872019,0.212091345,2.637424215,1.103782052,2.893362521,-3.763285218,5.625416146,-1.210743868,-2.819174403,11.24206139,7.958441666,5.573850122,2.788402224,1.847130255,6.249772752,-2.059268192,5.039493675,9.996857794,5.411444902,2.699254721,3.652481701,4.106408869,1.741529998,
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.022391334,6.915842154,-2.84697168,-1.120449118,6.777074073,-3.575147486,1.424081282,1.963220824,1.389350492,5.925074714,2.247314101,-5.07098648,0.632195251,11.44528914,15.71346645,16.66521974,6.223853782,-5.930986722,-5.018599329,1.524310148,7.437563655,5.958666434,2.062501694,-5.008906769,-6.28104358,5.413811012,14.2208846,-0.331091818,8.931393687,-5.470053776,7.510910626,6.577861385,4.56874919,1.006228243,5.99709232,5.919124758,10.56673631,4.308504104,3.10409568,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469335093,-1.967728979,0.521559267,4.394711132,2.679411813,4.906045175,4.668834704,
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.993448255,-0.136235361,1.864478568,3.883927104,1.33218949,2.876760975,-1.219792865,6.290773533,-6.554142921,8.562045511,-0.140449439,6.383208916,-5.583240108,4.200775526,7.535662599,8.920503704,-2.682905305,-3.953931262,7.001685615,-3.310647744,5.069516461,7.843064607,-5.326392715,3.745764356,3.283470706,3.113339717,6.094374588,-0.592431006,3.977856086,-0.675638146,2.555825428,1.242647235,1.30078041,-0.017328654,5.363472885,2.012125088,3.124033319,5.898672516,6.359843002,3.186639102,4.580916419,0.654803692,6.683228134,5.870772214,5.622606857,2.461570253,4.938485083,3.682524403,2.423175917,4.179363063,1.761118048,4.411180285,3.485217346,4.311051022,6.485194754,6.649527991,
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.137624686,7.121762697,9.984910883,-3.680475326,7.597241261,10.87190206,12.28353667,13.61812018,13.72467613,13.88564039,12.08123703,13.52658878,11.12795375,6.467887264,4.609005081,7.436719232,7.486151919,8.70318587,9.419556972,10.0267749,10.68384263,7.17245362,8.540483535,8.800553182,-0.687041063,1.327634019,10.75688114,11.11518875,10.18317852,10.04421048,6.687076218,7.087600945,11.53738744,10.92545611,7.02804585,7.531933911,8.291117708,-2.225229743,6.095204493,8.897544418,-0.952290066,4.211686552,4.435328147,9.549175476,7.489157459,8.860196114,9.111527148,1.787620228,-0.603388298,15.24037704,6.224417276,3.871461938,5.001193478,3.572267228,1.932639785,1.99630423,
